9.54802e-2, 0.708127, 1
7.390678e-2, 0.26559114, 1
0.13459688, 8.5971e-2, 1
0.1326924, 0.18940496, 1
0.60515994, 0.9834504, 0
6.196904e-2, 0.15404451, 1
0.47818822, 0.30307192, 1
9.169513e-2, 4.3034196e-2, 1
0.17465323, 0.3697098, 1
0.4465611, 0.6615833, 0
2.7674437e-2, 0.32178307, 1
0.67839897, 5.1010966e-2, 1
0.65930307, 0.8829201, 0
0.43154615, 0.8014048, 0
0.22250646, 0.5623012, 1
0.2841671, 0.5092251, 1
0.4361369, 0.7010194, 0
0.40142298, 0.32545525, 1
0.15782994, 1.8104553e-2, 1
0.696466, 0.4967367, 0
0.6003824, 0.9592948, 0
3.0605853e-2, 0.27403963, 1
0.66254807, 4.9053073e-2, 1
0.4713726, 0.57608145, 0
0.5005862, 0.28267676, 1
0.22237068, 0.35371912, 1
0.12532008, 0.6816034, 1
0.79551756, 0.93354857, 0
0.4703853, 0.8002533, 0
0.61559314, 0.48757768, 0
0.46404874, 0.5548918, 0
0.8837151, 0.56106967, 0
0.54980713, 0.7052875, 0
0.45785826, 0.7784677, 0
0.6053048, 3.936988e-2, 1
1.9483566e-2, 0.1517505, 1
0.43806136, 0.44510198, 1
0.8992736, 0.66123945, 0
0.12308031, 0.29100055, 1
0.56013846, 0.47269392, 0
0.14787745, 0.5835348, 1
0.3513084, 0.1401999, 1
0.7736019, 0.8597529, 0
0.84505457, 0.89248955, 0
0.1752069, 0.21906996, 1
0.4476415, 0.4263308, 1
0.3793376, 0.1411351, 1
0.98508984, 0.7465263, 0
0.6966977, 0.895811, 0
0.21991193, 0.5625308, 1
0.49400508, 0.28808212, 1
0.47324783, 0.37289852, 1
0.42554176, 0.4646598, 1
0.7630283, 5.368942e-2, 1
0.84698576, 0.5049642, 0
0.7001644, 0.9994265, 0
0.4338565, 6.014222e-2, 1
0.32746875, 0.13451827, 1
0.72286, 0.14141762, 1
0.24274075, 0.18662286, 1
0.9339808, 0.681319, 0
0.704028, 6.941891e-2, 1
0.5089676, 2.8661966e-2, 1
0.5371302, 0.6640893, 0
0.35476428, 0.15589643, 1
0.10305333, 0.20118016, 1
0.69175434, 0.12458795, 1
0.78281903, 0.5560956, 0
0.69101167, 7.4926734e-2, 1
4.087609e-2, 9.528625e-2, 1
0.76151884, 0.9946344, 0
0.18790329, 4.1820884e-2, 1
0.13611287, 0.56201595, 1
0.75651234, 0.9884285, 0
0.8261956, 0.6422765, 0
0.31789827, 0.50338453, 1
0.19164765, 0.36788797, 1
0.45962554, 0.11659372, 1
0.13659096, 0.14093149, 1
0.48374265, 0.12535137, 1
0.794475, 0.7794514, 0
0.75643, 0.6879587, 0
0.59747154, 0.6734003, 0
0.28412163, 9.245646e-2, 1
0.17823583, 0.58186543, 1
0.42240804, 0.676065, 0
0.6351638, 0.26309454, 1
0.17950541, 0.29988575, 1
0.6346975, 0.11051959, 1
0.7367888, 0.9719001, 0
0.51129407, 0.22873616, 1
0.1292932, 7.910448e-2, 1
0.5490765, 0.28477448, 1
0.86038095, 0.82534456, 0
0.35918456, 0.45512474, 1
0.3194784, 8.4282994e-2, 1
0.42582422, 0.61130834, 0
0.76488334, 0.8917676, 0
0.20736027, 0.57194406, 1
0.16442907, 0.5431614, 1
0.2664221, 0.57288545, 1
0.88630706, 0.82785404, 0
0.21553195, 0.39551407, 1
0.7770164, 0.98307914, 0
9.952855e-2, 5.773717e-2, 1
0.16430587, 0.27832657, 1
0.3259247, 0.32048696, 1
7.508427e-2, 0.23900914, 1
0.38198686, 0.27427256, 1
0.31660473, 0.57407147, 1
0.6898619, 0.6188353, 0
0.8259465, 0.7539909, 0
0.64299214, 0.10058731, 1
0.24986851, 0.19638866, 1
2.977848e-4, 0.24371803, 1
0.26953143, 0.40173846, 1
0.6958846, 0.67868614, 0
0.87676823, 0.76370126, 0
7.819021e-2, 0.21514517, 1
0.52957314, 0.11165577, 1
0.6819649, 0.88134027, 0
0.6559592, 0.21120584, 1
0.9567207, 0.6267088, 0
0.27542293, 0.47833246, 1
0.79001004, 0.9508642, 0
0.1398381, 3.0322015e-2, 1
1.9616187e-2, 0.29982924, 1
0.44641513, 0.32883984, 1
5.9770525e-2, 0.39039868, 1
0.7247738, 0.81561077, 0
0.5392297, 0.8197466, 0
0.68732166, 0.14422572, 1
0.83421093, 0.92726296, 0
0.15493858, 0.6289553, 1
0.7123417, 0.4944049, 0
5.4021835e-2, 0.62633944, 1
0.20003825, 0.5434013, 1
0.2544945, 0.21681821, 1
0.15731996, 0.43052518, 1
0.6667953, 0.88485104, 0
0.8420525, 0.52219963, 0
0.4517343, 0.71496594, 0
0.6524736, 0.9436251, 0
0.59329975, 0.63875765, 0
0.83960694, 0.9396042, 0
0.1305809, 0.23016536, 1
0.51264995, 4.2288005e-2, 1
0.90769213, 0.55567926, 0
3.4493387e-2, 0.3607179, 1
0.5924487, 0.68158746, 0
0.62656933, 0.27656835, 1
0.4682871, 0.42013484, 1
0.9335404, 0.75136966, 0
0.45201278, 0.7117307, 0
0.74432474, 5.676508e-3, 1
0.87982666, 0.74334615, 0
0.51514155, 0.36517757, 1
0.36203098, 0.23123407, 1
8.187616e-2, 0.20859432, 1
0.4399898, 0.16808975, 1
0.17132932, 0.33704603, 1
0.6084853, 0.2427023, 1
0.79801065, 0.723041, 0
0.6084763, 0.71372586, 0
0.68075335, 0.7299688, 0
0.19686002, 0.4401422, 1
0.66154313, 3.7427783e-2, 1
0.5512104, 4.6735466e-2, 1
0.2353546, 0.16553122, 1
0.53721994, 0.6727927, 0
0.53740406, 9.600836e-2, 1
0.13185358, 0.6870863, 1
0.19632614, 0.48014885, 1
0.49596918, 0.29653472, 1
0.9140755, 0.8929747, 0
7.975596e-2, 0.44166213, 1
0.28829616, 0.540464, 1
0.62462825, 0.958253, 0
0.355053, 0.24371773, 1
0.59307706, 0.27895617, 1
0.32911307, 0.5638231, 1
0.14906257, 0.46483332, 1
0.90017956, 0.6671665, 0
0.7370903, 0.98858887, 0
0.721348, 0.691705, 0
0.4974959, 9.472352e-2, 1
0.42386073, 0.4501043, 1
0.70215595, 0.7994462, 0
0.55082786, 0.80099154, 0
0.23676443, 0.36206698, 1
0.6094005, 0.77383834, 0
0.6865641, 0.44533533, 0
0.5814023, 0.27017754, 1
0.16283667, 0.45315367, 1
0.32360488, 0.1473496, 1
0.25755697, 5.8896065e-2, 1
0.85223407, 0.49406815, 0
0.7418372, 0.8252572, 0
0.23643935, 0.3861981, 1
0.14260459, 0.29330093, 1
0.70259684, 0.7778027, 0
0.11824858, 0.6953986, 1
0.45527554, 0.6475148, 0
0.14115822, 0.22124523, 1
0.933659, 0.68035114, 0
0.10071874, 0.5289719, 1
0.40752375, 0.6653775, 0
0.29955328, 6.67851e-2, 1
1.8808246e-3, 0.4937541, 1
0.66360295, 0.6051676, 0
0.48797065, 0.7368347, 0
0.19896233, 0.64395607, 1
2.7561188e-4, 0.2989732, 1
0.22675556, 0.1044482, 1
0.8347369, 0.8872861, 0
0.18837833, 7.905263e-2, 1
0.428308, 0.16677964, 1
0.10926932, 0.36721528, 1
0.38865465, 4.3346465e-2, 1
5.6563497e-2, 0.60605955, 1
7.386452e-2, 0.33427882, 1
0.21672213, 7.464105e-2, 1
0.26807266, 0.388771, 1
0.5300663, 4.8518777e-3, 1
0.78957945, 0.7736999, 0
0.14050823, 0.64243484, 1
0.63724005, 0.13577652, 1
6.2849164e-2, 3.2069325e-2, 1
0.91051304, 0.57296956, 0
0.6451238, 4.9693167e-2, 1
0.4582197, 0.85190946, 0
0.78840137, 0.7397441, 0
0.5718937, 2.2930205e-2, 1
4.47793e-2, 0.6117445, 1
0.66551876, 0.11500996, 1
0.3907863, 0.4254114, 1
0.34038454, 0.23936164, 1
6.968701e-2, 0.26872605, 1
0.82359, 0.63670164, 0
0.87406665, 0.61095876, 0
0.5725887, 0.6704657, 0
0.21262383, 0.14345688, 1
0.35402924, 0.26954257, 1
0.15433776, 0.5540199, 1
0.7549638, 0.99263436, 0
0.17665768, 0.22477281, 1
0.47412592, 0.65073454, 0
0.91725254, 0.898453, 0
5.9332132e-2, 0.39249003, 1
0.72308356, 0.86218756, 0
0.57776326, 0.6714105, 0
0.35958314, 7.556474e-2, 1
0.8407935, 0.5601505, 0
0.40550858, 0.6931132, 0
0.60079336, 0.27930367, 1
0.45171046, 0.5358841, 0
0.23687148, 0.6293021, 1
7.0130825e-4, 0.24460459, 1
0.23755378, 0.37972283, 1
0.14987808, 0.18600005, 1
0.24900377, 0.5404224, 1
0.67640865, 0.20034653, 1
0.23354757, 0.58234817, 1
0.926432, 0.79659146, 0
0.36921936, 3.0215979e-2, 1
0.7947115, 0.50013226, 0
5.342084e-2, 0.23108953, 1
0.3566566, 0.3571412, 1
0.18498105, 3.755021e-2, 1
0.29275388, 0.14342159, 1
8.475602e-3, 0.13944155, 1
8.098078e-2, 0.5783273, 1
0.17218924, 9.19953e-2, 1
0.46038294, 0.26420522, 1
0.12485355, 0.69310236, 1
0.4098345, 0.373455, 1
0.41637594, 0.6010872, 0
0.11623919, 0.4671042, 1
9.120697e-2, 8.997387e-2, 1
0.2932709, 0.5435944, 1
0.16767448, 0.2735973, 1
0.8810628, 0.9696217, 0
0.4197269, 0.3353805, 1
0.39875573, 0.38399178, 1
0.93588614, 0.8614561, 0
0.19220573, 0.49169505, 1
0.7762584, 0.6109077, 0
0.77171236, 0.7887783, 0
0.8955468, 0.8918131, 0
0.32519376, 7.5225234e-3, 1
2.0742e-2, 0.28572118, 1
0.2770635, 0.49496555, 1
0.13275611, 0.19401568, 1
0.8642527, 0.8467881, 0
0.30202347, 0.26861608, 1
0.10554904, 1.54105425e-2, 1
4.5779288e-2, 0.60794675, 1
0.14678603, 0.20928979, 1
0.81264096, 0.64116734, 0
0.45900065, 0.52477705, 0
0.60675323, 0.7988683, 0
0.507937, 0.40230328, 1
8.2687855e-2, 0.12319934, 1
9.60713e-2, 0.22012264, 1
0.24376684, 0.13613778, 1
0.6007079, 0.2396617, 1
3.7328005e-2, 0.50049704, 1
0.66756994, 0.7791214, 0
0.5878166, 4.8526347e-2, 1
0.7237973, 0.8250681, 0
0.54942507, 0.94641614, 0
0.6740216, 0.1629687, 1
0.108465135, 0.21551007, 1
0.32601798, 0.1005255, 1
0.5447771, 6.771493e-2, 1
0.72989017, 0.5721537, 0
0.74024856, 0.5867006, 0
0.31764114, 0.40744823, 1
6.930107e-2, 0.689248, 1
0.3783195, 0.13584381, 1
0.7432016, 0.78061044, 0
0.23606396, 0.42415136, 1
0.9362089, 0.7223007, 0
0.43980372, 0.22118157, 1
0.72957927, 0.98468703, 0
0.21733904, 5.2293718e-2, 1
0.6875839, 0.72182727, 0
0.8079715, 0.9284682, 0
0.47096735, 0.6666163, 0
0.5406296, 0.67352206, 0
0.9247548, 0.7189111, 0
0.45481467, 0.62985784, 0
0.6348528, 7.944977e-2, 1
0.83886975, 0.949647, 0
0.6098198, 0.24135894, 1
0.4690017, 0.8284066, 0
0.25759268, 7.644671e-2, 1
0.7713831, 0.6283171, 0
4.0375173e-2, 3.9690197e-2, 1
0.9459391, 0.72557396, 0
0.6858416, 0.8524972, 0
0.2182827, 0.20541489, 1
0.7849818, 0.80910677, 0
0.5762596, 0.8164502, 0
4.750395e-2, 0.3177244, 1
0.87912154, 0.77163744, 0
0.90880895, 0.7250173, 0
0.16255236, 0.22493541, 1
0.21819013, 0.52351713, 1
0.4629485, 0.199929, 1
0.33738327, 0.27606505, 1
0.60966533, 0.785879, 0
0.58257246, 0.24902451, 1
0.7370251, 0.12076032, 1
0.17428422, 0.41485393, 1
0.15612519, 5.7879686e-3, 1
0.10106164, 0.2772327, 1
0.1948362, 3.6118567e-2, 1
0.42474592, 0.23892874, 1
0.18191278, 0.20231616, 1
0.5499963, 0.5288731, 0
5.7131052e-2, 0.32997632, 1
1.8224776e-2, 0.6199768, 1
0.44933355, 0.43531388, 1
2.8899252e-2, 0.10834187, 1
0.52521324, 0.6929768, 0
0.4754067, 0.23495835, 1
0.12275797, 0.17186159, 1
0.550531, 0.173239, 1
0.29336846, 0.229648, 1
0.50474, 0.8788573, 0
0.44538546, 0.24476212, 1
0.15900403, 0.1459797, 1
0.2729069, 3.2577515e-2, 1
0.47244376, 0.54552126, 0
0.39120102, 0.4564551, 1
0.28667253, 0.49791968, 1
0.6316063, 0.43412626, 0
0.5569087, 0.668732, 0
0.62125546, 0.49336457, 0
0.874149, 0.8090949, 0
0.56434184, 0.53858936, 0
0.3327446, 0.44609398, 1
0.25557894, 6.8152726e-2, 1
0.2727118, 0.32948428, 1
0.42810607, 0.31660897, 1
0.24981219, 1.210773e-2, 1
0.19644833, 0.46124393, 1
3.1855702e-2, 0.398296, 1
0.53209525, 0.20523131, 1
0.7601954, 0.8201024, 0
6.7591906e-2, 9.020883e-2, 1
0.49633318, 0.14843482, 1
0.77975655, 0.96335876, 0
0.5008545, 0.19139045, 1
0.6539569, 0.8573867, 0
0.45715982, 0.18591303, 1
0.82732505, 0.5618058, 0
4.1606545e-2, 0.51059717, 1
0.43832278, 0.36576837, 1
8.288056e-2, 0.69534665, 1
0.67287624, 0.5606502, 0
0.29896104, 1.0621607e-2, 1
0.5603285, 6.0625374e-2, 1
0.55585676, 0.2233764, 1
0.5603197, 0.13554513, 1
7.650429e-2, 0.71015424, 1
0.48433357, 0.52115864, 0
0.49964172, 0.80962193, 0
0.3207447, 6.691486e-2, 1
0.5406507, 0.8787455, 0
0.3176281, 0.25913006, 1
0.5477587, 2.0330131e-2, 1
0.55178213, 0.83504397, 0
0.4611947, 0.822052, 0
0.3679949, 0.43317682, 1
0.67291266, 0.94043857, 0
0.66262645, 0.714142, 0
6.462902e-2, 0.4523188, 1
0.15349633, 0.50037736, 1
0.46903974, 0.19064724, 1
0.7594331, 0.54828244, 0
0.72343946, 0.8415363, 0
0.4569, 0.782491, 0
0.6076588, 0.6421836, 0
0.7022105, 2.5055945e-2, 1
0.7258763, 0.57215524, 0
0.82749814, 0.5924632, 0
0.51695186, 0.3190474, 1
0.36770582, 0.46452874, 1
0.9296678, 0.8217582, 0
0.6579697, 0.5441648, 0
0.49129963, 0.39566153, 1
0.61719394, 0.6313207, 0
0.8598856, 0.6956687, 0
4.8089087e-2, 0.34771562, 1
0.8160537, 0.9407929, 0
0.4673717, 0.21716619, 1
0.12115592, 0.59358895, 1
9.988284e-2, 0.60285723, 1
0.27788198, 7.303804e-2, 1
0.62419176, 8.005923e-2, 1
0.11817938, 0.26986974, 1
0.77183574, 0.9610226, 0
0.9786751, 0.76483184, 0
0.12190354, 0.2822249, 1
0.9081581, 0.6102339, 0
0.31394672, 0.53361845, 1
0.48709548, 1.3320148e-2, 1
0.45032334, 0.63135105, 0
0.86843693, 0.85265416, 0
0.4714741, 5.6515157e-2, 1
0.65674603, 3.0010939e-2, 1
0.51138145, 0.14305705, 1
0.5059083, 0.75868183, 0
4.6880245e-2, 4.201454e-2, 1
0.70010054, 0.9912907, 0
0.69556147, 4.7522783e-3, 1
0.7932795, 0.5946928, 0
0.6652942, 8.42219e-2, 1
0.4424448, 0.7151166, 0
0.8988956, 0.66849375, 0
0.8451567, 0.61288846, 0
0.41558272, 0.3891999, 1
0.15698195, 0.51268876, 1
0.3676685, 2.4716735e-2, 1
0.2219063, 9.681308e-2, 1
0.52478015, 0.30823117, 1
0.4071083, 7.0558786e-3, 1
9.045762e-2, 4.0373564e-2, 1
7.664341e-2, 0.4369533, 1
0.2592395, 0.18991858, 1
7.762319e-2, 0.48255777, 1
0.9316531, 0.91570127, 0
0.7144425, 1.578331e-3, 1
0.8903041, 0.85015184, 0
0.13961226, 5.712813e-2, 1
3.1952918e-2, 0.30742782, 1
0.8592398, 0.5435058, 0
7.48952e-2, 0.39921182, 1
0.79165083, 0.911198, 0
9.2253685e-2, 0.2479124, 1
6.0406923e-3, 0.37152636, 1
5.2194774e-2, 6.1315835e-2, 1
0.55633515, 0.1924488, 1
0.15607154, 0.6803279, 1
6.572783e-2, 0.24556309, 1
0.64134485, 9.9814355e-2, 1
0.573702, 0.5370936, 0
0.6209788, 0.96351767, 0
0.3576789, 0.52296185, 1
0.57680553, 0.2786005, 1
0.121934, 0.2594282, 1
0.71148914, 0.7322353, 0
0.93805873, 0.60799307, 0
0.5990489, 0.45227194, 0
0.6602773, 0.4969263, 0
0.7155171, 0.5029452, 0
0.59744084, 0.2610175, 1
0.38634223, 0.4555204, 1
7.165873e-2, 5.5018544e-2, 1
0.3539626, 1.6414046e-2, 1
0.51397294, 0.11803788, 1
0.13807875, 0.19362563, 1
0.2857951, 0.40265507, 1
0.36364532, 0.42917192, 1
0.22843784, 0.55923915, 1
0.5271991, 4.3201625e-2, 1
0.85457474, 0.77231354, 0
0.94161206, 0.6920928, 0
0.42068338, 0.19351667, 1
0.4684131, 0.7984195, 0
0.16257286, 0.16247123, 1
0.3908388, 0.15556014, 1
0.65258104, 0.57547337, 0
0.59090835, 0.86028534, 0
0.58202374, 0.28169394, 1
0.34874737, 0.48315543, 1
